TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y,CRIME_CATEGORY
Break and Enter Residential/Other,2020,6,29,11,19,37XX RUPERT ST,Renfrew-Collingwood,497530.8893,5455376.5312,Residential/Other
Break and Enter Residential/Other,2020,3,30,8,0,37XX W 10TH AVE,West Point Grey,486409.1208,5456770.5176,Residential/Other
Break and Enter Residential/Other,2020,7,10,0,0,37XX W 15TH AVE,West Point Grey,486353.3029,5456255.4471,Residential/Other
Break and Enter Residential/Other,2020,4,24,9,23,37XX W 21ST AVE,Dunbar-Southlands,486380.7246,5455688.4084,Residential/Other
Break and Enter Residential/Other,2020,9,6,23,0,37XX W 22ND AVE,Dunbar-Southlands,486414.148,5455587.4253,Residential/Other
Break and Enter Residential/Other,2020,8,21,23,0,37XX W 29TH AVE,Dunbar-Southlands,486335.8973,5454834.5835,Residential/Other
Break and Enter Residential/Other,2020,1,5,10,53,37XX W 29TH AVE,Dunbar-Southlands,486368.1533,5454834.2316,Residential/Other
Break and Enter Residential/Other,2020,1,19,18,6,37XX W 29TH AVE,Dunbar-Southlands,486381.5349,5454843.2301,Residential/Other
Break and Enter Residential/Other,2020,5,4,11,23,37XX W 2ND AVE,West Point Grey,486440.243,5457528.9574,Residential/Other
Break and Enter Residential/Other,2020,9,20,20,0,37XX W 2ND AVE,West Point Grey,486440.243,5457528.9574,Residential/Other
Break and Enter Residential/Other,2020,9,1,4,0,37XX W 33RD AVE,Dunbar-Southlands,486317.3886,5454414.2877,Residential/Other
Break and Enter Residential/Other,2020,9,14,2,29,37XX W 39TH AVE,Dunbar-Southlands,486327.2642,5453761.7324,Residential/Other
Break and Enter Residential/Other,2020,8,28,1,48,37XX W 39TH AVE,Dunbar-Southlands,486393.085,5453761.5349,Residential/Other
Break and Enter Residential/Other,2020,11,20,11,31,37XX W BROADWAY AV,West Point Grey,486448.324,5456857.4189,Residential/Other
Break and Enter Residential/Other,2020,5,3,13,42,37XX W BROADWAY AVE,West Point Grey,486365.8927,5456857.8674,Residential/Other
Break and Enter Residential/Other,2020,6,20,20,0,37XX W BROADWAY AVE,West Point Grey,486400.5104,5456866.8232,Residential/Other
Break and Enter Residential/Other,2020,9,18,22,0,38XX ARBUTUS ST,Arbutus Ridge,488858.6711,5455539.8973,Residential/Other
Break and Enter Residential/Other,2020,11,28,18,0,38XX CYPRESS ST,Shaughnessy,489180.7425,5455452.7427,Residential/Other
Break and Enter Residential/Other,2020,10,9,8,35,38XX HEATHER ST,South Cambie,491248.4451,5455362.387,Residential/Other
Break and Enter Residential/Other,2020,11,1,22,0,38XX LILLOOET ST,Renfrew-Collingwood,497158.7613,5455297.0297,Residential/Other
Break and Enter Residential/Other,2020,7,14,21,31,38XX NANAIMO ST,Kensington-Cedar Cottage,495875.6302,5455270.9725,Residential/Other
Break and Enter Residential/Other,2020,10,14,23,39,38XX ST CATHERINES ST,Kensington-Cedar Cottage,493752.8265,5455316.5111,Residential/Other
Break and Enter Residential/Other,2020,8,21,10,15,38XX TUPPER ST,South Cambie,491541.3748,5455377.3147,Residential/Other
Break and Enter Residential/Other,2020,3,18,1,9,38XX W 10TH AVE,West Point Grey,486206.9891,5456767.8675,Residential/Other
Break and Enter Residential/Other,2020,9,18,0,0,38XX W 10TH AVE,West Point Grey,486206.9891,5456767.8675,Residential/Other
Break and Enter Residential/Other,2020,8,17,19,49,38XX W 10TH AVE,West Point Grey,486244.1939,5456766.9197,Residential/Other
Break and Enter Residential/Other,2020,11,6,9,48,38XX W 10TH AVE,West Point Grey,486248.4177,5456766.8121,Residential/Other
Break and Enter Residential/Other,2020,1,22,21,16,38XX W 10TH AVE,West Point Grey,486282.4408,5456775.0923,Residential/Other
Break and Enter Residential/Other,2020,9,23,0,0,38XX W 10TH AVE,West Point Grey,486282.4408,5456775.0923,Residential/Other
Break and Enter Residential/Other,2020,12,3,5,15,27XX W 32ND AVE,Arbutus Ridge,487846.2959,5454514.2142,Residential/Other
Break and Enter Residential/Other,2020,9,11,11,50,27XX W 33RD AVE,Arbutus Ridge,487889.434,5454399.9466,Residential/Other
Break and Enter Residential/Other,2020,6,5,13,13,27XX W 36TH AVE,Arbutus Ridge,487901.7131,5454082.6555,Residential/Other
Break and Enter Residential/Other,2020,6,5,9,34,27XX W 37TH AVE,Arbutus Ridge,487889.9472,5453987.3304,Residential/Other
Break and Enter Residential/Other,2020,5,24,21,0,27XX WARD ST,Renfrew-Collingwood,496442.8159,5454090.9747,Residential/Other
Break and Enter Residential/Other,2020,7,25,17,47,28XX CAMBIE ST,Mount Pleasant,491637.7669,5456322.4923,Residential/Other
Break and Enter Residential/Other,2020,3,15,16,50,28XX CAMBRIDGE ST,Hastings-Sunrise,496657.6938,5459335.4691,Residential/Other
Break and Enter Residential/Other,2020,2,5,19,54,28XX CHARLES ST,Hastings-Sunrise,496737.5558,5457829.7637,Residential/Other
Break and Enter Residential/Other,2020,3,17,15,11,28XX CHEYENNE AVE,Renfrew-Collingwood,496606.7397,5454199.1715,Residential/Other
Break and Enter Residential/Other,2020,7,17,1,0,28XX COLUMBIA ST,Mount Pleasant,492029.8946,5456312.048,Residential/Other
Break and Enter Residential/Other,2020,3,19,22,0,28XX DUNDAS ST,Hastings-Sunrise,496681.2093,5459119.315,Residential/Other
Break and Enter Residential/Other,2020,4,5,12,20,28XX E 14TH AVE,Renfrew-Collingwood,496590.3371,5456057.5125,Residential/Other
Break and Enter Residential/Other,2020,9,9,0,0,28XX E 25TH AVE,Renfrew-Collingwood,496692.3774,5455011.5354,Residential/Other
Break and Enter Residential/Other,2020,12,23,11,26,28XX E 27TH AVE,Renfrew-Collingwood,496619.3652,5454837.2634,Residential/Other
Break and Enter Residential/Other,2020,8,21,23,41,28XX E 2ND AVE,Hastings-Sunrise,496719.0129,5457298.7214,Residential/Other
Break and Enter Residential/Other,2020,2,11,10,13,28XX E 41ST AVE,Killarney,496538.6305,5453334.2971,Residential/Other
Break and Enter Residential/Other,2020,9,4,18,19,38XX W 24TH AVE,Dunbar-Southlands,486176.9663,5455379.7224,Residential/Other
Break and Enter Residential/Other,2020,7,29,2,50,38XX W 27TH AVE,Dunbar-Southlands,486148.8827,5455058.0505,Residential/Other
Break and Enter Residential/Other,2020,9,10,20,0,38XX W 2ND AVE,West Point Grey,486232.8593,5457543.7421,Residential/Other
Break and Enter Residential/Other,2020,3,24,8,0,38XX W 33RD AVE,Dunbar-Southlands,486264.097,5454415.3113,Residential/Other
Break and Enter Residential/Other,2020,1,20,9,21,38XX W 34TH AVE,Dunbar-Southlands,486181.7389,5454318.1582,Residential/Other
Break and Enter Residential/Other,2020,1,26,0,26,38XX W 34TH AVE,Dunbar-Southlands,486256.7115,5454317.4824,Residential/Other
Break and Enter Residential/Other,2020,12,26,0,0,38XX W 36TH AVE,Dunbar-Southlands,486134.1896,5454106.0483,Residential/Other
Break and Enter Residential/Other,2020,1,12,0,30,38XX W 36TH AVE,Dunbar-Southlands,486264.9835,5454095.8737,Residential/Other
Break and Enter Residential/Other,2020,1,3,23,12,38XX W 38TH AVE,Dunbar-Southlands,486286.3594,5453890.1214,Residential/Other
Break and Enter Residential/Other,2020,2,27,23,0,38XX W 3RD AVE,West Point Grey,486211.8403,5457445.1555,Residential/Other
Break and Enter Residential/Other,2020,8,8,23,0,38XX W 3RD AVE,West Point Grey,486317.4913,5457443.8571,Residential/Other
Break and Enter Residential/Other,2020,1,27,23,30,38XX W BROADWAY AVE,West Point Grey,486173.4749,5456880.904,Residential/Other
Break and Enter Residential/Other,2020,6,13,13,0,38XX W BROADWAY AVE,West Point Grey,486284.4512,5456866.5266,Residential/Other
Break and Enter Residential/Other,2020,8,22,21,7,38XX W KING EDWARD AVE,Dunbar-Southlands,486271.6329,5455287.2377,Residential/Other
Break and Enter Residential/Other,2020,3,26,13,0,39XX GLADSTONE ST,Kensington-Cedar Cottage,495606.4401,5455239.6446,Residential/Other
Break and Enter Residential/Other,2020,1,11,15,24,39XX MAIN ST,Riley Park,492642.8683,5455232.4872,Residential/Other
Break and Enter Residential/Other,2020,2,5,8,11,39XX PRINCE ALBERT ST,Kensington-Cedar Cottage,493618.3646,5455224.6468,Residential/Other
Break and Enter Residential/Other,2020,12,3,0,0,39XX QUESNEL DR,Dunbar-Southlands,487357.8235,5455448.4236,Residential/Other
Break and Enter Residential/Other,2020,9,9,7,48,39XX W 10TH AVE,West Point Grey,486040.0378,5456781.253,Residential/Other
Break and Enter Residential/Other,2020,2,16,14,0,39XX W 10TH AVE,West Point Grey,486074.1015,5456771.245,Residential/Other
Break and Enter Residential/Other,2020,11,15,20,0,39XX W 13TH AVE,West Point Grey,485970.1664,5456468.0561,Residential/Other
Break and Enter Residential/Other,2020,9,29,19,0,39XX W 13TH AVE,West Point Grey,485996.1678,5456476.534,Residential/Other
Break and Enter Residential/Other,2020,9,29,11,31,39XX W 13TH AVE,West Point Grey,486037.1923,5456475.4785,Residential/Other
Break and Enter Residential/Other,2020,7,30,15,0,39XX W 13TH AVE,West Point Grey,486051.7591,5456465.9561,Residential/Other
Break and Enter Residential/Other,2020,11,22,14,33,39XX W 13TH AVE,West Point Grey,486069.1718,5456474.655,Residential/Other
Break and Enter Residential/Other,2020,11,28,20,12,39XX W 16TH AVE,West Point Grey,486008.1785,5456173.8565,Residential/Other
Break and Enter Residential/Other,2020,5,12,23,30,39XX W 18TH AVE,Dunbar-Southlands,486021.35,5455993.1399,Residential/Other
Break and Enter Residential/Other,2020,12,19,13,3,39XX W 20TH AVE,Dunbar-Southlands,486032.4203,5455792.8703,Residential/Other
Break and Enter Residential/Other,2020,3,23,0,0,39XX W 29TH AVE,Dunbar-Southlands,486030.3862,5454838.068,Residential/Other
Break and Enter Residential/Other,2020,5,24,11,0,39XX W 32ND AVE,Dunbar-Southlands,485942.2053,5454531.3599,Residential/Other
Break and Enter Residential/Other,2020,1,17,10,50,39XX W 35TH AVE,Dunbar-Southlands,485999.8775,5454206.21,Residential/Other
Break and Enter Residential/Other,2020,1,15,22,30,39XX W 36TH AVE,Dunbar-Southlands,485940.6945,5454100.3317,Residential/Other
Break and Enter Residential/Other,2020,8,24,10,52,39XX WELWYN ST,Kensington-Cedar Cottage,494909.922,5455265.3215,Residential/Other
Break and Enter Residential/Other,2020,12,14,16,40,39XX WILLOW ST,South Cambie,491097.3111,5455308.6593,Residential/Other
Break and Enter Residential/Other,2020,11,9,3,0,3X E 38TH AVE,Riley Park,492365.8433,5453746.067,Residential/Other
Break and Enter Residential/Other,2020,11,9,7,0,3X E 38TH AVE,Riley Park,492374.002,5453745.8363,Residential/Other
Break and Enter Residential/Other,2020,3,16,6,0,3X E 41ST AVE,Riley Park,492352.5554,5453383.6949,Residential/Other
Break and Enter Residential/Other,2020,4,26,18,0,3X E 52ND AVE,Sunset,492340.7524,5452249.1974,Residential/Other
Break and Enter Residential/Other,2020,7,19,11,0,3X E WOODSTOCK AVE,Riley Park,492363.0563,5453442.5687,Residential/Other
Break and Enter Residential/Other,2020,3,1,13,14,3X W 21ST AVE,Riley Park,492295.1647,5455467.7081,Residential/Other
Break and Enter Residential/Other,2020,1,11,7,42,3X W HASTINGS ST,Central Business District,492345.7442,5458775.5628,Residential/Other
Break and Enter Residential/Other,2020,7,25,3,46,3X W PENDER ST,Central Business District,492310.1566,5458674.5229,Residential/Other
Break and Enter Residential/Other,2020,12,3,20,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628,Residential/Other
Break and Enter Residential/Other,2020,7,20,23,11,3XX ALEXANDER ST,Strathcona,492999.1782,5459031.4048,Residential/Other
Break and Enter Residential/Other,2020,12,23,10,31,3XX CARRALL ST,Central Business District,492411.7115,5458845.2279,Residential/Other
Break and Enter Residential/Other,2020,11,20,18,24,3XX CARRALL ST,Central Business District,492411.8562,5458848.6453,Residential/Other
Break and Enter Residential/Other,2020,5,24,16,14,3XX COLUMBIA ST,Central Business District,492559.3035,5458795.298,Residential/Other
Break and Enter Residential/Other,2020,6,1,1,50,3XX E 11TH AVE,Mount Pleasant,492912.35,5456477.9935,Residential/Other
Break and Enter Residential/Other,2020,11,10,22,52,3XX E 17TH AVE,Riley Park,492926.0421,5455872.332,Residential/Other
Break and Enter Residential/Other,2020,3,4,0,0,3XX E 18TH AVE,Riley Park,492868.183,5455785.1791,Residential/Other
Break and Enter Residential/Other,2020,6,14,8,0,3XX E 20TH AVE,Riley Park,492946.2146,5455581.883,Residential/Other
Break and Enter Residential/Other,2020,12,22,11,40,3XX E 28TH AVE,Riley Park,492897.6013,5454773.6056,Residential/Other
Break and Enter Residential/Other,2020,3,29,12,58,3XX E 38TH AVE,Riley Park,492818.792,5453731.3363,Residential/Other
Break and Enter Residential/Other,2020,5,3,13,5,3XX E 39TH AVE,Riley Park,492770.1472,5453622.4887,Residential/Other
Break and Enter Residential/Other,2020,11,7,12,0,3XX E 40TH AVE,Riley Park,492905.8084,5453519.2903,Residential/Other
Break and Enter Residential/Other,2020,5,22,22,0,3XX E 43RD AVE,Sunset,492766.6069,5453150.7342,Residential/Other
Break and Enter Residential/Other,2020,3,22,5,0,3XX E 55TH AVE,Sunset,492759.406,5451923.6995,Residential/Other
Break and Enter Residential/Other,2020,10,9,6,30,3XX E 61ST AVE,Sunset,492723.8474,5451362.4079,Residential/Other
Break and Enter Residential/Other,2020,10,8,22,30,3XX E 61ST AVE,Sunset,492726.6183,5451362.3333,Residential/Other
Break and Enter Residential/Other,2020,6,28,21,0,3XX E 65TH AVE,Sunset,492812.0712,5450998.024,Residential/Other
Break and Enter Residential/Other,2020,3,27,11,0,3XX E 6TH AVE,Mount Pleasant,492867.2812,5456974.9673,Residential/Other
Break and Enter Residential/Other,2020,5,27,16,0,3XX E CORDOVA ST,Strathcona,493011.3295,5458829.5832,Residential/Other
Break and Enter Residential/Other,2020,5,16,4,59,3XX E HASTINGS ST,Strathcona,492973.9894,5458736.0547,Residential/Other
Break and Enter Residential/Other,2020,6,12,12,36,3XX E HASTINGS ST,Strathcona,492979.2196,5458726.7517,Residential/Other
Break and Enter Residential/Other,2020,6,23,10,59,3XX E HASTINGS ST,Strathcona,493009.7466,5458734.995,Residential/Other
Break and Enter Residential/Other,2020,8,28,11,0,3XX JACKSON AVE,Strathcona,493210.6277,5458756.5531,Residential/Other
Break and Enter Residential/Other,2020,11,28,11,3,3XX JACKSON AVE,Strathcona,493210.6277,5458756.5531,Residential/Other
Break and Enter Residential/Other,2020,6,19,3,0,3XX KEEFER ST,Strathcona,493005.2732,5458517.8105,Residential/Other
Break and Enter Residential/Other,2020,9,18,19,30,3XX KEEFER ST,Strathcona,493005.2732,5458517.8105,Residential/Other
Break and Enter Residential/Other,2020,7,20,11,21,3XX KINGSWAY AVE,Mount Pleasant,492961.9464,5456376.404,Residential/Other
Break and Enter Residential/Other,2020,7,31,10,53,3XX KINGSWAY AVE,Mount Pleasant,492961.9464,5456376.404,Residential/Other
Break and Enter Residential/Other,2020,8,6,0,30,3XX KINGSWAY AVE,Mount Pleasant,492961.9464,5456376.404,Residential/Other
Break and Enter Residential/Other,2020,8,21,12,26,3XX KINGSWAY AVE,Mount Pleasant,492961.9464,5456376.404,Residential/Other
Break and Enter Residential/Other,2020,11,5,1,0,3XX KINGSWAY AVE,Mount Pleasant,492961.9464,5456376.404,Residential/Other
Break and Enter Residential/Other,2020,8,13,14,0,3XX KINGSWAY AVE,Mount Pleasant,492963.3812,5456374.2077,Residential/Other
Break and Enter Residential/Other,2020,3,29,23,0,3XX LAKEWOOD DR,Grandview-Woodland,495509.2205,5458792.3962,Residential/Other
Break and Enter Residential/Other,2020,10,3,17,2,3XX MENCHIONS MEWS,Central Business District,490501.4967,5459986.1568,Residential/Other
Break and Enter Residential/Other,2020,3,6,9,32,3XX NIGEL AVE,Riley Park,491873.8727,5454807.166,Residential/Other
Break and Enter Residential/Other,2020,9,23,0,0,3XX NIGEL AVE,Riley Park,491873.8727,5454807.166,Residential/Other
Break and Enter Residential/Other,2020,9,1,17,0,3XX POWELL ST,Strathcona,493023.0904,5458929.8124,Residential/Other
Break and Enter Residential/Other,2020,10,5,0,19,3XX POWELL ST,Strathcona,493023.0904,5458929.8124,Residential/Other
Break and Enter Residential/Other,2020,12,5,8,17,3XX POWELL ST,Strathcona,493023.0904,5458929.8124,Residential/Other
Break and Enter Residential/Other,2020,12,6,23,45,3XX POWELL ST,Strathcona,493023.0904,5458929.8124,Residential/Other
Break and Enter Residential/Other,2020,3,19,4,2,3XX PRIOR ST,Strathcona,492972.008,5458232.5322,Residential/Other
Break and Enter Residential/Other,2020,1,2,14,47,3XX SE MARINE DR,Sunset,492719.4687,5450901.5344,Residential/Other
Break and Enter Residential/Other,2020,11,15,23,0,3XX W 11TH AVE,Mount Pleasant,491902.0718,5456511.7788,Residential/Other
Break and Enter Residential/Other,2020,12,7,6,40,3XX W 12TH AVE,Mount Pleasant,491864.8532,5456402.1357,Residential/Other
Break and Enter Residential/Other,2020,10,30,12,0,3XX W 13TH AVE,Mount Pleasant,491852.5309,5456301.5583,Residential/Other
Break and Enter Residential/Other,2020,3,20,16,50,3XX W 14TH AVE,Mount Pleasant,491825.7775,5456215.5651,Residential/Other
Break and Enter Residential/Other,2020,8,21,5,15,3XX W 14TH AVE,Mount Pleasant,491900.2718,5456222.4167,Residential/Other
Break and Enter Residential/Other,2020,5,18,18,0,3XX W 15TH AVE,Mount Pleasant,491830.4871,5456122.2656,Residential/Other
Break and Enter Residential/Other,2020,2,8,5,12,3XX W 15TH AVE,Mount Pleasant,491881.3251,5456119.9321,Residential/Other
Break and Enter Residential/Other,2020,12,6,23,0,3XX W 18TH AVE,Riley Park,491883.1917,5455791.2862,Residential/Other
Break and Enter Residential/Other,2020,2,2,14,55,3XX W 19TH AVE,Riley Park,491849.7101,5455691.2321,Residential/Other
Break and Enter Residential/Other,2020,2,1,15,40,3XX W 1ST AVE,Mount Pleasant,491737.0786,5457293.0597,Residential/Other
Break and Enter Residential/Other,2020,8,17,0,0,3XX W 23RD AVE,Riley Park,491885.196,5455254.0273,Residential/Other
Break and Enter Residential/Other,2020,4,13,21,30,3XX W 42ND AVE,Oakridge,491688.1141,5453300.0252,Residential/Other
Break and Enter Residential/Other,2020,6,28,7,52,3XX W 42ND AVE,Oakridge,491774.1113,5453304.4973,Residential/Other
Break and Enter Residential/Other,2020,12,31,22,30,3XX W 59TH AVE,Marpole,491764.3462,5451578.1074,Residential/Other
Break and Enter Residential/Other,2020,2,1,0,0,3XX W 59TH AVE,Marpole,491835.3587,5451576.8579,Residential/Other
Break and Enter Residential/Other,2020,4,6,21,34,3XX W GEORGIA ST,Central Business District,491651.5653,5458615.1512,Residential/Other
Break and Enter Residential/Other,2020,6,24,7,0,3XX WETHERSFIELD DR,Oakridge,491672.5081,5452405.3511,Residential/Other
Break and Enter Residential/Other,2020,7,16,10,38,3XX WOODLAND DR,Grandview-Woodland,494721.8688,5458801.5908,Residential/Other
Break and Enter Residential/Other,2020,5,5,8,54,40XX ASH ST,South Cambie,491378.1157,5455167.0061,Residential/Other
Break and Enter Residential/Other,2020,10,16,13,27,40XX CAMBIE ST,Riley Park,491608.415,5455226.9505,Residential/Other
Break and Enter Residential/Other,2020,11,23,4,0,40XX CARTIER ST,Shaughnessy,490048.0551,5455233.8413,Residential/Other
Break and Enter Residential/Other,2020,6,9,6,30,40XX FLEMING ST,Kensington-Cedar Cottage,494732.9391,5455235.2586,Residential/Other
